DT ENTREGA;ABERTURA CH;CHAMADO ORACLE;OCORRÊNCIA;CONCESSIONÁRIA;CÓD.;CIDADE;UF;CTE CEVA;CIA;TRANSPORTADORA;NOTA FISCAL;VOLUME;RESSALVA; RETORNO DO PARCEIRO;AÇÃO SIT ;PRAZO FINAL;STATUS FINAL;STATUS DO CHAMADO ;VENCIMENTO;ACOMPANHAMENTO EXTRAVIO;OBSERVAÇÃO;TEMPO EM ABERTO;REGIÃO;Aging
03/07/2026;17/07/2026;260717-000358;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATOS DE MINAS;MG;712626;SCB01;XD DIADEMA;14408791;8861170 / 8861172;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
09/07/2026;17/07/2026;260717-000368;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;715151;SCB01;XD DIADEMA;14431906;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
10/07/2026;17/07/2026;260717-000369;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;714923;SCB01;XD DIADEMA;14432283;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000006;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;717568;SCB01;XD DIADEMA;14455001;9024297;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000008;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;717568;SCB01;XD DIADEMA;14452146;9031564;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000009;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;717568;SCB01;XD DIADEMA;14454896;9053075 -- 9053076;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000010;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;717568;SCB01;XD DIADEMA;14455774;9053149 -- 9053150;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000014;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;716904;SCB01;XD DIADEMA;14447135;9023753 // 9023754;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000015;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;716904;SCB01;XD DIADEMA;14446101;9024147 -- 9024148;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000016;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;715355;SCB01;XD DIADEMA;14435716;8947215;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000018;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;715355;SCB01;XD DIADEMA;14436107;8956777;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000019;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;715355;SCB01;XD DIADEMA;14436110;8956777;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000020;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;715355;SCB01;XD DIADEMA;14435717;8946987;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000021;EXTRAVIO ;JORLAN (BARAO H. DE MELO);J66;BELO HORIZONTE;MG;715355;SCB01;XD DIADEMA;14435752;8947030;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;18/07/2026;260718-000026;EXTRAVIO ;PLANETA (PARACATU);P08;PARACATU;MG;713710;SCB01;XD DIADEMA;14420210;8887937;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;18/07/2026;260718-000030;EXTRAVIO ;PLANETA (PARACATU);P08;PARACATU;MG;713710;SCB01;XD DIADEMA;14420211;887937;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;18/07/2026;260718-000053;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;RIO DE JANEIRO;RJ;719080;SCB01;XD DIADEMA;14464611 / 014476130 ;9117964 & 86020449;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;18/07/2026;260718-000086;EXTRAVIO ;MCV (CARATINGA);C78;CARATINGA;MG;713702;SCB01;XD DIADEMA;14419726 / 14419727  / 14419935  / 14419915 ;8888005  / 8809056  / 8891913;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
13/07/2026;18/07/2026;260718-000115;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;717753;SCB01;XD DIADEMA;14455325;9057271;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
09/07/2026;18/07/2026;260718-000117;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;716255;SCB01;XD DIADEMA;14440928;87006675;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
09/07/2026;18/07/2026;260718-000119;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;716255;SCB01;XD DIADEMA;14440932;87006675;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
06/07/2026;18/07/2026;260718-000123;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;716655;SCB01;RIO VERMELHO;14445130;9022241;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
06/07/2026;18/07/2026;260718-000124;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;716655;SCB01;RIO VERMELHO;14445503;9022278;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
06/07/2026;18/07/2026;260718-000126;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;716655;SCB01;RIO VERMELHO;14422462;8906609;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
01/07/2026;18/07/2026;260718-000128;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;712420;SCB01;XD DIADEMA;14405166;8614285 / 8614286 / 8614287;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
14/07/2026;18/07/2026;260718-000130;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;716437;SCB01;XD MINAS;14443230;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000131;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;716081;SCB01;XD DIADEMA;14441091;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
10/07/2026;18/07/2026;260718-000133;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;715549;SCB01;XD MINAS;14437337;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000134;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;716713;SCB01;XD DIADEMA;14444664;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;18/07/2026;260718-000135;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;717065;SCB01;XD MINAS;14447940;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
10/07/2026;18/07/2026;260718-000136;EXTRAVIO ;ACCIOLY BARAO DE LIMEIRA;A50;BELO HORIZONTE;MG;715990;SCB01;XD DIADEMA;14405932;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;24/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000008;EXTRAVIO ;PIANNA (LINHARES);J67;LINHARES;ES;715134;SCB01;XD DIADEMA;14429743;8918761;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
15/07/2026;20/07/2026;260720-000018;EXTRAVIO ;ATLAS (JABOTICABAL);F60;JABOTICABAL;SP;717197;SCB01;ALFA;14428485;14428485;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
01/07/2026;20/07/2026;260720-000024;EXTRAVIO ;ATLAS (JABOTICABAL);F60;JABOTICABAL;SP;712460;SCB01;ALFA;14404597 e 14407276.;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;20/07/2026;260720-000031;EXTRAVIO ;ATLAS (JABOTICABAL);F60;JABOTICABAL;SP;714358;SCB01;ALFA;14418371 / 14422813 / 14422587 / 14420472 / 14422814;Total;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000037;EXTRAVIO ;CIVESA;C20;ARARAS;SP;718347;SCB01;ALFA;14462725;9074874;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
24/07/2026;20/07/2026;260720-000048;EXTRAVIO ;LUCIVEL (CERES);M99;CERES;GO;717290;SCB01;RIO VERMELHO;14453395;9046886;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000062;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATOS DE MINAS;MG;715157;SCB01;XD DIADEMA;14435283;8956816;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;27/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
03/07/2026;20/07/2026;260720-000082;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATOS DE MINAS;MG;713495;SCB01;XD DIADEMA;14413428;87006029;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000101;EXTRAVIO ;PLANETA (BRASILIA);S28;BRASILIA;DF;718645;SCB01;XD DIADEMA;14469186;9100412;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000127;EXTRAVIO ;GUIAUTO (IPATINGA);D03;PONTE NOVA;MG;714001;SCB01;XD DIADEMA;14423511//14423512;8890548/8901915;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000141;EXTRAVIO ;ORCA (BRASILIA);O28;BRASILIA;DF;718642;SCB01;RIO VERMELHO;14454530;9057164;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;CO;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000144;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATROCINIO;MG;715159;SCB01;XD DIADEMA;14435290;8956815;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;27/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
10/07/2026;20/07/2026;260720-000173;EXTRAVIO ;CAPRICHO (SAO JOSE DOS CAMPOS);C71;SAO JOSE DOS CAMPOS;SP;714429;SCB01;XD DIADEMA;14427943;8920620;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000182;EXTRAVIO ;PIANNA (LINHARES);J67;LINHARES;ES;711294;SCB01;XD DIADEMA;14356711;8638492;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;Dia a Dia
17/07/2026;20/07/2026;260720-000185;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATOS DE MINAS;MG;715801;SCB01;XD DIADEMA;14437995 / 14440360 ;8989564 / 8992049;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
10/07/2026;20/07/2026;260720-000188;EXTRAVIO ;CAPRICHO (SAO JOSE DOS CAMPOS);C71;SAO JOSE DOS CAMPOS;SP;716094;SCB01;XD DIADEMA;14436621;8982930;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000191;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;715027;SCB01;XD DIADEMA;14428464;8917983;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000194;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATOS DE MINAS;MG;713650;SCB01;XD DIADEMA;14419885 / 14420142  / 14419940 ;8887780 / 8887282 / 8888131 / ;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000196;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;715027;SCB01;XD DIADEMA;14432074;8943276;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000198;EXTRAVIO ;NOVA (RIBEIRAO PRETO);N17;RIBEIRAO PRETO;SP;715027;SCB01;XD DIADEMA;14428465;8917983;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000221;EXTRAVIO ;AUTUS (AFONSO PENA);X44;PATROCINIO;MG;715422;SCB01;XD DIADEMA;14437423;8989465;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000274;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;719003;SCB01;XD DIADEMA;14472783;9114874;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000275;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;719003;SCB01;XD DIADEMA;14475639;9077647;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000278;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;719003;SCB01;XD DIADEMA;14470311;9077164;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000430;EXTRAVIO ;ABSOLUTA (SANTOS);J07;PRAIA GRANDE;SP;719492;SCB01;XD DIADEMA;14479997 / 14472859 / 14475776 / 14473091;9114753 / 9123987 / 9114702 / 9115049 / 9115051 / 9115052 / 9115053 / 9115054 / 9115055 / 9115057 / 9115058 / 9115063;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000427;EXTRAVIO ;AUTUS (AFONSO PENA);X44;Uberaba;MG;715802;SCB01;XD DIADEMA;14438049 / 14438762 ;8990717 / 8990619;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
17/07/2026;20/07/2026;260720-000422;EXTRAVIO ;AUTUS (AFONSO PENA);X44;Uberaba;MG;715423;SCB01;CAMILO;14437420;8989467 / 8989499;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000415;EXTRAVIO ;AUTUS (AFONSO PENA);X44;Uberaba;MG;713975;SCB01;XD DIADEMA;14418335;87006703;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
16/07/2026;20/07/2026;260720-000407;EXTRAVIO ;AUTUS (AFONSO PENA);X44;Uberaba;MG;713652;SCB01;CAMILO; 14419819 / 1441982 /  14419901 / 14419902 ;8887781 / 8887966;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;FINALIZADO COMO RESOLVIDO;27/07/2026;LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
;20/07/2026;260720-000358;EXTRAVIO ;PROESTE (BOTUCATU);R69;Botucatu;SP;714388;SCB01;ALFA;14428377 / 14422466  / 14428378  / 14422811  / 14428379  / 14428380  / 14418516 ;8917662 / 8881062 / 8917662 / 8917662 / 8898033 / 8917662 / 8906599;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;ENVIAR CARTA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000333;EXTRAVIO ;LIDER (RECREIO);L45;Rio de Janeiro;RJ;719132;SCB01;CAMILO;14472310;9109568;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
15/07/2026;20/07/2026;260720-000293;EXTRAVIO ;NOVA (BELEM) - PECAS;N43;Sao Bernardo do Campo;SP;717125;SCB01;XD DIADEMA;14451097;9037652;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
20/07/2026;20/07/2026;260720-000283;EXTRAVIO ;SULPAVE;S54;REGISTRO;SP;719662;SCB01;XD DIADEMA;14482347;9143943;SIM;NOTIFICAÇÃO ENVIADA VIA PLANILHA POR CONTA DA ALTA DEMANDA;CARTA ENVIADA;27/07/2026;NÃO LOCALIZADO;FINALIZADO;FINALIZADO;;;-;Sudeste;BACKLOG 22.06_23.07
